nickname,roi,mdd,sharpRatio,winRate
fomo大湿,-16.826904,8.3490591,,0.0
狗庄内鬼,-16.84810789,42.633725,3.25642307,75.0
携庄入眠,-16.859632,16.859632,,0.0
Rentec,-16.862608,17.489719,,28.5714
反脆弱,-17.00408881,59.262905,2.18442477,60.0
TradingMadeEasy,-17.114953,1.6232286,,0.0
千币猴红桃,-17.11837333,46.034052,1.50457023,84.8485
两年抗单小王子,-17.147995,32.916408,,82.0896
User0xh892a2024March,-17.158319,22.444445,,20.0
Chayson,-17.17814,28.27975,,97.417
davidyu2408,-17.19056646,60.933285,2.18037899,60.0
ABC752,-17.207981,11.81742,,50.0
慢即是快-慢慢变富,-17.24698673,39.718764,-0.53359624,16.6667
TSKO,-17.31816913,61.025866,1.73272713,77.7778
帥哥瑋,-17.327513,31.800368,,46.1538
RAGNARtradinG,-17.33660599,31.052444,0.46060909,83.3333
鸿蒙紫气,-17.355952,37.484796,,50.0
Evency,-17.36039489,30.455393,-0.87708754,74.4681
copytraderbinan,-17.37437719,32.41313,0.99587838,56.4417
PenguinTea,-17.436613,20.116382,,42.3729
SpotBTC,-17.460327,44.770719,,50.0
纯黑999,-17.496365,17.253445,,34.4828
Berkut619,-17.546678,60.870465,,94.5946
發財了吧,-17.608276,18.339014,,32.967
nevergiveup19,-17.620006,17.076612,,60.0
阿鹤猛赚币,-17.620094,19.476216,,48.1481
Nicolas7777,-17.66095949,62.163182,0.85684548,62.6424
MichelDeNostradame,-17.69266,24.122453,,75.0
satosisz,-17.717277,20.488,,50.0
Traderkiller1,-17.71973853,24.000665,-2.43371676,98.0769
Untony,-17.831159,65.245142,,74.359
168HengHeng,-17.8362,29.890271,,73.6842
目标1000w,-17.959428,18.486025,,50.0
万象皆春001,-17.959537,68.987343,,40.0
Herbert_Jasmine88,-17.973403,25.527748,,70.0
King-GPT,-18.055194,18.589868,,58.7302
Growsafe,-18.1430648,18.143065,-4.0865861,25.0
LevelK,-18.212709,48.951565,,75.0
一名现货持有者,-18.21973,25.980439,,78.9474
Taxuewuheng,-18.23658897,37.476428,-1.05477458,82.2222
清風閣,-18.253706,70.867334,,94.8905
rplis,-18.289908,100.0,-7.98514144,66.9291
一木一浮生,-18.34013,28.115434,,0.0
区比特,-18.42098974,19.784079,0.12393732,50.0
Trend_Sifu,-18.431079,22.402936,,91.2281
PCA324,-18.555742,29.006181,,26.1905
Algotoria,-18.5672509,31.009843,,24.6006
Borsacibaba-钱,-18.5740244,54.217579,2.94664338,86.3636
源周交易,-18.62495376,23.697381,-2.34921287,48.3516
AEVO垃圾,-18.74975497,43.862464,-0.30202594,43.2056
豪豪爸爸菜籃號,-18.83047031,20.156077,1.70132604,27.2727
Mstpro,-18.8867763,44.696379,-2.0518446,33.3333
Rafatrade12,-18.904885,40.939569,,88.5057
Aimee0205,-18.953473,32.813826,,56.5217
Shark_Fund,-19.00847836,25.993306,3.19007836,48.8889
KuzenlerTrade,-19.011323,58.203259,,85.7143
mundzz,-19.022445,16.08556,,0.0
吕老师,-19.133278,46.99909,,0.0
VTEC-1,-19.15364778,22.061517,4.09380069,60.8142
量化ing,-19.252903,19.252903,,0.0
GoW799,-19.25568025,32.557419,1.99012945,39.8374
Shakh88,-19.268805,8.4805903,,13.3333
英星入庙,-19.291647,24.204887,,33.3333
辣椒沾点糖,-19.356635,26.718386,,83.3333
HPID,-19.367747,30.175416,,46.1538
一个梦,-19.43824,30.696978,,26.3158
SEVERUS-CRYPTO,-19.46859774,37.824252,-0.23072996,40.4145
Boss-of-Metaverse,-19.524104,38.453971,,48.7179
INDICATOR-INVESTOR,-19.63453785,77.660866,2.62568917,66.6667
复利战神,-19.647698,26.261162,,50.0
大花猪,-19.680308,61.898582,,40.4255
jinmt,-19.733273,100.0,1.15541944,51.2821
certa,-19.743145,37.495932,,72.2222
ibrahimcosar,-19.781812,72.469392,,88.8889
goto_,-19.80532,35.267115,,66.6667
Molibden,-19.822349,72.341533,,79.5775
最后一搏,-19.843152,22.224066,,15.7895
熊猫panda,-19.920202,21.32366,,0.0
The_Mate,-19.99300547,28.711703,-0.91638696,33.3333
匿名用戶-4100f,-19.997248,18.381658,,57.1429
evervictorious,-20.08491368,31.866443,-1.0604757,69.2308
Huy_Linh,-20.09288311,21.395093,-2.10900684,39.881
CafeinOverDose,-20.111468,38.237864,,76.4706
聪明人都会v我50,-20.14154,23.511811,,61.7647
SMALL_BIG,-20.191866,0.0,,40.0
Tito_Inv,-20.23180841,20.32745,-5.79004868,48.5714
Trade-sniper,-20.24231574,37.14255,2.23745621,71.4286
泡沫影子,-20.309788,21.138389,,0.0
AzazEU,-20.31512535,69.409611,1.61680843,85.567
Satoshi-_-Nakamoto,-20.38642049,37.837276,-1.1105174,25.0
1000u起步,-20.411287,58.589552,,0.0
Big_Bruno,-20.45577409,35.353779,-1.47170776,82.3529
双枪老太婆,-20.47123871,36.841789,1.50567966,51.8519
韩金靓,-20.576743,4.7074074,,50.0
Tim1nguoi,-20.61739574,86.29805,4.28678491,77.1654
稳健的猫,-20.635906,8.2898318,,0.0
WS1004forever,-20.79849066,65.611192,0.67106822,90.6667
TJinAC,-20.817884,78.930101,,85.7143
帮天下,-20.897634,67.777844,,47.3684
RogerPower,-20.90196964,34.675385,-0.95076513,79.8437
Anonymous-User-11927,-21.083469,29.661487,,0.0
梦xuan,-21.108773,21.108773,,37.931
Royal-Algo-Trading,-21.114171,22.664052,,81.4159
WQuant,-21.14140696,60.617513,-1.5715449,0.0
SwissTickTockJester,-21.39714606,32.453196,-1.30671028,91.6951
Ahlawat-143,-21.398323,44.139604,,80.0
Hasokiller22,-21.41441378,26.107266,-2.81705531,88.4796
Darius90,-21.456299,27.49228,,90.0
AboutLoveAndPeace,-21.735596,22.192281,,16.6667
天下会,-21.782388,11.553521,,60.0
BZZI,-21.909182,86.604976,,84.8101
donglinCh,-22.016794,100.0,,36.5385
八年老中医,-22.023631,11.153821,,66.6667
奶油猪仔包,-22.08052736,27.877454,-2.66421936,48.4848
益少,-22.198427,12.395628,,0.0
Alibeytoday,-22.223581,25.589077,,73.3333
K线猎鲸,-22.238783,22.935121,,25.0
Thanos-Mar,-22.244875,34.116223,,50.0
0ZanaTy0,-22.263275,68.142595,,60.0
凱諾甜甜圈,-22.389713,24.167526,,40.0
solidmonk,-22.655924,50.221253,,31.8182
币赢ETF,-22.676494,44.615585,,76.4706
Shitadell-Hedge-Fund,-22.68742431,33.131395,-2.40869511,12.5
QuantumValkyrie,-22.807995,36.692648,,76.1905
Dompu99,-22.837007,13.344912,,50.0
Elessar001,-22.95976864,62.539436,1.78338083,73.4043
趋势小王子,-23.00728,31.610526,,37.5
SivasliKangal,-23.12725316,75.328979,1.85213401,92.5926
MGong,-23.179332,90.368282,,51.7241
Amedkripto,-23.267407,23.411847,,12.5
aqgcrypto,-23.366024,67.292255,,96.7213
一年10倍,-23.39940204,27.146852,2.65371331,33.3333
jianzu,-23.46260909,49.949749,-1.58519288,66.6667
Zedd_YKZ,-23.498876,69.346546,,70.438
財神-FortuneGod,-23.50436308,34.678125,1.61742458,23.5294
稷下学宫,-23.692863,31.237704,,13.2353
稳才能赚,-23.741512,38.606455,,53.5714
MY-33,-23.80910633,46.682845,-0.18573863,0.0
leayar1-master,-23.89093064,61.510159,-1.73434564,65.3846
雷神X,-23.925989,36.16594,,52.9412
躲镰刀的韭菜,-23.95595484,69.802824,0.81715199,61.5385
impossibleinvest,-23.997335,19.865155,,0.0
any吴彦祖,-24.129106,32.421109,,50.0
HappyTreee,-24.3729189,48.000181,0.45397284,42.3077
賺錢快車6635,-24.384571,56.34116,,58.3333
以太小王子,-24.42473891,37.005394,0.71819286,20.0
LockStitch,-24.565926,71.626007,,61.1111
Dreadcal,-24.580804,25.997518,,75.0
251720498,-24.60281252,29.625056,-1.38462397,38.8889
Equistir,-24.70761383,51.203041,0.118067,55.7143
ArkkkInvest777,-24.729537,22.859083,,64.4444
維奇,-24.810398,43.923321,,60.8696
1639-888,-24.84288983,49.782912,0.96780273,33.3333
最后的波纹,-24.943124,57.331012,,82.6087
TraderQwz,-24.94379388,39.852965,1.31569613,36.3636
斑目BK,-24.94784918,86.636558,0.11274532,81.6817
Bigtreea,-25.02826129,47.068576,-0.77645772,72.7273
我要开大车,-25.052058,21.962656,,28.5714
借甲修真,-25.146792,23.182033,,0.0
z01db3rg,-25.22871452,58.028313,1.20382257,51.3889
在回本路上博弈,-25.239264,25.239264,,53.3333
Ross-Cameron,-25.313684,0.0,,0.0
100倍计划,-25.318583,48.095263,,83.3333
Coin_Assistant,-25.49313281,44.976041,,33.3333
替天行房,-25.50962892,55.173165,1.81090754,55.5556
CamCrypto168,-25.52194,59.104224,2.67799409,95.284
山寨为王2024,-25.616399,24.030882,,25.0
顺势而为_100W,-25.657045,4.3219361,,0.0
PumpTruck,-25.67285881,35.38342,-0.4594118,33.3333
TheCryptoPapa_88,-25.78773661,67.157232,2.07436408,89.1892
X268-old,-25.791925,100.0,,71.6667
kimchi_premium,-25.90712203,72.68846,2.35889456,40.0
宝仁鑫,-25.927697,30.847805,,80.2083
AllenzCapital,-25.97411313,73.777868,0.98709984,73.5294
0X钱多多,-26.015668,65.839391,-1.99412005,56.25
稳健操作,-26.095733,74.77313,,75.0
Mindkey思钥量化,-26.21275846,26.912821,-1.0395813,32.0
ThirdMercuryTT,-26.30862837,66.568577,2.16003799,85.5422
Namsolar,-26.317117,40.651865,,46.4286
arescuex,-26.386115,52.506506,,78.5714
0xkat,-26.40076934,44.36238,-1.65586454,60.0
Ateam90,-26.423125,23.292313,,62.5
Redlist,-26.432355,49.842778,,46.6667
hv6_Group,-26.47434248,43.418722,,74.359
HodNOT,-26.47626161,45.016058,,60.5405
TangoA,-26.5078029,36.817057,-2.31071489,33.3333
BUGATTI01,-26.540828,24.876853,,33.3333
OscarMR,-26.543686,51.853194,,35.7143
YouTube加密航海家,-26.64785164,45.656014,1.39709569,55.9748
Cloud_Atlas,-26.82801,59.502429,,99.0408
EurCat_777,-26.873528,50.799993,,48.2353
大水怪,-26.931015,59.390075,,62.069
Psalm23_ProfitFund,-26.978329,32.412888,,55.5556
江南佬,-27.0049733,51.468538,1.68081878,83.3333
Foreverm0re,-27.14159,100.0,0.53714632,65.3846
Young_Sheldon,-27.155353,30.616083,,71.875
TradeInFlow,-27.16879395,48.451405,-2.39329139,52.5424
dimafoor,-27.180982,42.494613,,55.5556
泽金-榔头,-27.18766523,44.311793,2.30993051,35.0
FreddyChen,-27.187856,76.349796,,0.0
平头哥-小金矿,-27.231182,17.928213,,46.1538
Self-reliance,-27.23581443,39.736802,0.91369996,90.0
neowind,-27.24375661,76.155655,3.33154229,87.5
要rich,-27.326212,24.6233,,86.6667
AlgoMAX-AI,-27.529719,30.106767,,42.8571
CryptoFact-net,-27.555022,60.265548,,95.2381
量化大师-完整风控体系-稳定胜率,-27.60139,27.60139,,11.1111
osmmm,-27.74268414,68.46238,1.61055056,40.9091
tflight,-27.89241498,58.353846,-0.68823265,85.0394
TreSette,-27.9176,43.342074,,89.6552
带你装逼带你飞,-27.94718983,28.755131,-6.0673519,45.5587
Bullrun2025,-27.991125,55.441631,,58.5586
SunMoondal,-28.016462,10.864232,,20.0
1000U到1000万,-28.08039161,39.533275,-2.05966599,25.0
Tradervip1105,-28.178467,58.23374,,85.7143
buddycorp,-28.266535,74.667806,,68.9655
彩虹上的蜗牛,-28.305821,31.03301,,60.0
ZeuXD,-28.32726137,49.585547,-0.03473345,88.7097
Dogge_coin_bit,-28.358767,30.583799,,87.0968
黑马王子A,-28.370452,33.467545,,73.5294
嘿嘿,-28.390655,29.001241,,61.7021
DUK36,-28.455969,42.666237,,33.3333
BPumb,-28.51868563,72.642959,1.08948835,69.4444
ThanhleGTA,-28.52372647,67.95237,3.34886286,82.4561
Kolonyacanavari,-28.55477792,42.622838,-1.45882124,91.3043
狙击King,-28.587828,1.4236659,,0.0
dkwin1,-28.59642,53.438773,,85.7143
jxz88,-28.597744,31.127812,,43.8202
不做超短线,-28.63344985,50.375564,-1.74836399,25.0
2705,-28.79370669,58.178806,-4.57951457,0.0
LuciferMeza,-28.817595,47.689381,,78.5714
Trader35_,-28.99704559,59.586676,0.88000758,80.0
交易改命,-29.135742,5.0139896,,33.3333
舒琪,-29.240583,49.792862,,44.4444
0x0kyd,-29.344629,4.832723,,63.6364
跟我发财,-29.404824,37.113099,,88.4615
Anonymous-User-38df4,-29.407867,39.175274,,16.2162
Coin_Bag,-29.443983,19.79684,,76.9231
追风少年2024圭圭,-29.454589,29.734487,,44.9541
神不在B圈,-29.472488,77.064883,,7.6923
暴富不是我的梦,-29.48476898,44.80456,0.00120289,66.6667
可乐不妥丶,-29.496147,7.6173472,,20.0
Sky比特,-29.545829,74.193203,,33.3333
Duen,-29.64449188,66.259973,1.67092178,55.5556
零Zroe,-29.67872403,29.678724,-0.50684623,25.0
期神附体MexStorm,-29.75077198,79.775649,3.07739898,58.8235
VEGROVONN,-29.91884418,64.680756,1.94212204,60.0
hello0guys,-29.918925,24.847244,,0.0
Tradelone,-29.97194148,48.68205,2.17162964,46.3415
搞钱兔,-30.119545,42.415001,,20.6897
苍穹一粟,-30.13738648,41.066985,1.5553126,52.8302
滚仓大作手菖蒲,-30.151711,51.639698,,40.0
帥到被排擠,-30.158911,52.343219,,46.6667
test55,-30.19379364,35.46074,-1.54680472,0.0
林牧羊crypto,-30.244376,55.127733,,25.0
NovaDQ,-30.39062883,46.793626,-1.6982523,0.0
ChegLXV,-30.400691,31.677749,,71.4286
Trader_Ahmed,-30.44446,39.432851,,81.8182
ChatGPT_for_BTC,-30.52765947,57.244722,-0.12364697,0.0
一遇风云化作龙,-30.54346744,57.473893,0.26512377,53.8462
衡欧巴千倍之路,-30.604762,100.0,3.13067395,55.5556
ScalperIndian,-30.68135575,62.238277,1.79486906,74.5098
若北海,-30.72465,30.72465,,12.5
icryptomaverick,-30.73851143,46.838811,-0.12000564,28.5714
100_Percent_Win_Rate,-30.78200302,57.043649,,99.2424
Lawrencecv,-30.82435561,48.392772,0.37210737,39.6825
跟就完了,-30.84026322,67.366146,2.04995206,46.4286
Caronon,-30.86116728,53.889468,1.06066661,93.75
dd2100,-30.902405,40.273778,,86.6667
fafafa8,-31.111521,22.876495,,50.0
Mobsquantaperp,-31.320557,24.14617,,0.0
穿越牛熊-2024牛市启动,-31.324179,35.602912,,67.4699
Ahsan_Qayyum,-31.33146057,64.081436,0.86784596,34.7826
众妙之门,-31.450793,43.505472,,80.0
Chartered_Trader,-31.650111,45.65515,,75.0
MakingALiving,-31.81948758,69.831988,2.17081374,89.5122
Annafx1,-31.827296,46.491132,,66.6667
交易的傲视之旅,-31.86518534,50.126027,-0.8527237,80.0
扶摇直上九万里6,-31.94216851,89.295341,3.46003152,63.6364
Andora_Trade,-31.94473713,40.765952,0.81958213,33.3333
牛油果奶昔,-31.945642,0.54856703,,62.5
韭菜根好吃,-32.096345,87.899934,,83.3333
Arnold_03_2024,-32.1121908,49.20089,-4.31700911,39.7059
10xDollars,-32.116358,55.425646,,75.0
Mak2005,-32.14726589,65.435245,-0.3178027,78.9474
Boonex,-32.365118,32.361888,,34.902
南方甄选量化,-32.41215535,72.891786,2.45041881,94.1681
marygbeach,-32.463599,61.463307,,62.5
整哦,-32.521954,44.456757,,54.2857
ikudecra,-32.710309,63.362632,,78.5714
Mozght,-32.773906,47.097658,,50.0
Sadvilxmoon,-32.98751866,54.859375,0.66924564,42.8571
bOuNc3_,-33.05568929,67.874114,,64.2857
Anonymous-User-740c5,-33.106853,0.0,,0.0
我有姥爷保号,-33.11983119,60.291558,-2.53132295,83.3333
pltcyrpto,-33.151189,58.751941,,65.2866
聪明钱量化领班同学,-33.19459,58.009568,,80.0
200U起家,-33.28140462,83.776735,3.57965345,89.6552
TradeSoEasy,-33.45444396,46.308672,1.97204689,33.3333
qurishiprofit,-33.74588592,41.685966,-3.25855274,71.831
吸油侠,-33.80597541,77.900812,3.66142841,66.6667
Voracious_Amoeba,-33.85365113,69.567124,0.93399344,94.2326
串燒大師,-33.994842,45.720915,,36.5854
天羽7,-34.029588,56.462144,,0.0
duongnx85-nhomnoitro,-34.073578,43.40753,,15.0
蓝鲸Ai量化,-34.138144,64.008179,,95.1389
DX100,-34.141779,56.391073,,25.0
牛老六,-34.14536741,73.476952,1.49345441,89.8876
糖糖Sugar,-34.186972,62.845168,,91.0448
Lonelytrader,-34.252098,63.16672,,45.4545
DecentPro,-34.25693,7.0638985,,85.8696
famili,-34.301768,37.50387,,44.2308
Boerhug,-34.307421,54.62594,,44.7368
Ahmet-Arafat,-34.399536,50.475528,,85.3333
大漂亮带单日记,-34.433403,76.506141,,97.8261
最初的你,-34.473274,33.066225,,56.8627
blessing_scalping,-34.503467,25.393729,,71.4286
BlaYz,-34.50651264,68.125488,-0.37907919,0.0
筑基期,-34.591805,45.899781,,40.0
Frog-Prince青蛙王子,-34.62728237,42.725787,-1.24047215,90.4762
Leanthil,-34.79581666,78.061199,0.17845543,92.2078
DoubleJumps,-35.04267,61.498505,,30.7692
umigod,-35.071508,60.721889,,62.5
Cooling,-35.129925,42.713899,,54.902
InstaCryptonjt,-35.15556895,71.663209,1.10824136,69.2308
我是敬业的韭菜,-35.21500697,83.507465,0.53541188,77.4194
luckybboy,-35.25836318,82.395587,4.23810348,70.2703
合约小诸葛,-35.29413993,55.118856,-0.98645521,69.4915
Mighty6030,-35.328777,67.133274,,40.9639
宝哥数字资产管理BCAM,-35.341256,0.0,,0.0
6万u保证金只做BTC和ETH放心大胆跟,-35.37455389,68.884611,0.94169302,95.8763
Bigca,-35.43625443,65.608256,0.59158061,90.9091
Zero_零号,-35.537844,39.800697,,80.0
traderhakim18,-35.605221,51.477815,,88.4615
RebBullDragon,-35.61825825,63.798555,3.22436936,97.0149
Niel-A,-35.68323553,66.048106,5.55782698,61.1111
Dangel7,-35.80579355,91.451484,-2.21465939,93.0723
弄潮儿先驱,-35.833886,3.4452366,,96.6667
LibyaMax,-36.277671,47.410798,,91.3043
Contradepasso,-36.41815367,50.463041,-3.93721051,0.0
稳稳的度过,-36.48335,0.0,,50.0
只有爆仓没有抗单9,-36.528769,32.022491,,0.0
KingofCandle-Manuel,-36.727423,38.039256,,66.6667
神灯王,-36.746493,70.5235,,97.619
开d,-36.834142,20.149431,,33.3333
CryptoBasket_,-36.92193374,55.819576,0.85107528,33.3333
飞了飞了,-36.956004,63.555516,-0.03381988,36.8852
xTream_Trading,-37.0752687,65.143496,1.94818942,55.0
稳定的种植者,-37.09626546,84.248467,2.6975224,50.0
八位数花园,-37.238933,39.889218,,58.3333
孟俊辰81,-37.24831666,48.979115,-4.45905074,69.697
我爱金池,-37.258769,63.006238,,0.0
Bn返佣小刘莹,-37.32138625,71.712414,0.3491668,95.122
TraderZzzzz,-37.334169,81.31537,,81.8182
合约王子,-37.37741,89.346708,,66.4063
PasionPorGanar,-37.452544,73.460339,,86.5169
SNI_PER_,-37.512929,64.855624,,90.6198
fxtigerfx,-37.62808762,61.272468,-0.71960469,88.8889
量化kali,-37.67445825,47.718842,-2.41829055,56.7797
Gangster4,-37.71656008,47.209781,-0.52468865,89.4737
nunu678,-37.723549,57.533071,,14.2857
Bullrunsight,-37.844074,35.73874,,42.2535
王者归来_项羽,-37.89824648,58.14133,0.58516917,84.058
推进者,-37.98812961,37.98813,-5.30967965,22.4138
努力暴富改变人生,-38.03121,66.033001,,0.0
KURTBOT,-38.29029266,85.578739,-0.08192648,46.1538
布莱恩的妙妙屋,-38.294304,33.132937,,20.9302
Baolq,-38.402136,39.964229,,33.3333
Rapatoki,-38.42821434,78.22552,,27.1739
TrendTraveler,-38.58164377,76.825696,-0.41226591,34.3434
BeOneWithMoney,-38.597585,72.304911,,33.3333
无敌小公主,-38.62204555,64.565279,2.56417557,41.1765
Hederabarian,-38.64946966,74.994938,1.29917401,83.3333
Bitcoin交易组织,-38.82866713,64.632095,0.36776451,60.0
Pixels2023,-38.84730045,88.136685,1.18007231,89.3617
PTran90,-39.072804,42.487937,,40.0
crypto-vikings,-39.44965775,67.343876,1.61105718,93.2149
BNB_HODL,-39.520376,71.588677,,80.0
AlmogDeree,-39.52802695,42.737608,-0.68337066,18.0
dont-copy-me,-39.562319,76.909274,,90.9091
Awood,-39.57003285,64.858034,-0.20141662,87.8378
Ramo420,-39.579087,54.593556,,76.0
Hsagheer,-39.597649,37.643134,,92.7536
CUANSELALU88,-39.622699,32.149963,,33.3333
RichM0nkey,-39.64208566,58.198053,1.42028667,68.2353
LokeTalay,-39.796719,49.946938,,59.6154
polareagle,-39.82442898,48.604379,0.88653797,37.5
iBlueWhale,-39.911196,51.196331,,83.3333
Meow0487,-39.911897,56.82718,,67.0588
ArgusPro,-39.995786,61.950329,,95.8074
theta_guy,-40.09675,50.668269,,75.9259
joker6868,-40.242467,46.668854,,80.0
SlugKing,-40.293235,46.12057,,80.6452
Advice_Club,-40.337325,100.0,,75.7895
Follow-Me-And-Watch,-40.49362818,64.282307,-2.88595357,0.0
Crypto_Sat,-40.82485064,86.691928,2.29560829,92.1429
墓司元,-40.831713,52.611596,,30.7692
Stable-Wasabi,-40.902825,26.489276,,69.2308
Cryptofy01,-40.95704,49.601843,,90.0726
Cafeworld,-41.07291156,46.33711,-1.15911212,0.0
月球比特皇,-41.07766433,76.013967,0.37373237,66.6667
田帝,-41.218091,80.707,,93.3333
CrazyBoS,-41.2434478,56.841865,0.16540009,86.9565
TraderDocc,-41.356593,52.19233,,60.0
Xscale,-41.362087,44.967897,,52.9412
IVE7,-41.589902,44.189045,,50.0
喜欢就跟,-41.699183,63.894235,,77.1429
长线-哪有岁月静好1991,-41.712449,54.166963,,68.5864
木兮,-41.716184,51.854252,,76.4706
AI智能量化研究院,-41.72898331,42.805389,-4.10452845,50.0
petkovnadko,-41.740959,66.965772,,48.3871
349一亿孤行,-41.744743,38.287306,,0.0
just-trade-it,-41.74481176,63.219844,1.20573039,82.5758
su狗,-41.945946,44.222199,,36.3636
FallenPowerWarrior,-42.168539,39.539089,,35.0
币coin的BANAMA,-42.18158516,50.291744,1.84931798,80.0
Muruga_,-42.22327557,80.30359,,60.0
LastChance1,-42.24612402,55.081512,1.03666009,74.4186
GodSkyWinVip,-42.35097692,65.42618,1.64535255,95.5882
TryNewThing,-42.38515706,75.440852,0.32676678,90.0826
币安李大师,-42.52873844,62.609962,0.96147644,85.7143
dreamhappens,-42.561924,0.0,,0.0
五四六七低频低倍趋势交易只做BTC,-42.68430366,83.102097,1.47473904,0.0
Jackall_HM,-42.72098327,64.215755,2.45359005,83.5106
EchoTrader,-42.784169,62.350054,,68.5714
CanerOzdemir27,-42.79203654,47.843073,-0.54040493,33.3333
ddenobrega,-42.84535789,67.719652,-2.0327903,71.0638
Rose_Premium_Signals,-42.8561031,47.927712,2.36255317,38.4615
ImSlow,-42.89775708,61.469523,3.20414834,84.1727
发大财俱乐部,-42.94313533,60.508988,-2.1329656,25.0
SargonBTC,-42.997967,48.629954,,21.6216
蜚英腾茂,-43.008683,46.365799,,48.7179
佛法普渡交易员,-43.098857,82.763316,,33.3333
12252,-43.204804,81.737556,-0.15316807,84.375
AAASignal,-43.293618,56.205106,,98.374
EDIT_ONE,-43.33308667,78.290144,-0.02317412,61.9048
天选福星504,-43.356392,76.088825,,79.0698
滚仓王子,-43.478183,63.653593,,66.6667
CryptoQueen_S,-43.64479898,62.942471,-1.49987511,72.7273
Devidchr,-43.73531,62.13018,,93.3333
Golddigger6969,-43.752743,49.607103,,20.0
Koshmakus,-43.819103,70.955558,,57.6923
九神,-44.133778,85.772891,,80.4878
HasanOda,-44.283133,61.294456,,55.3191
菜狗蹄子,-44.336865,77.201835,,66.6667
lillian888,-44.391204,58.845596,,73.913
劉铖,-44.4842,50.066228,,25.0
Tcrip,-44.538539,68.170145,,60.4317
Master-Hashan-93,-44.61638821,75.685874,2.63419725,93.9759
数字游民,-44.662679,59.28588,,78.0822
Isootce,-44.793174,69.220575,,59.375
币圈鼬神,-44.942236,94.529388,,85.3933
币圈DQ,-45.035991,50.950967,,66.6667
百倍10U战神,-45.15870603,64.049483,,88.8889
Ovchi_dao,-45.36730931,95.467248,2.73565228,67.3575
GiangTran1041,-45.591087,64.824606,,90.4762
Totallyearn,-45.592824,52.254647,,80.0
NoMoreLiquidation,-45.61849027,64.736189,-0.41706165,84.466
Copytrade1,-45.632288,51.098959,,50.0
交易员kairos,-45.638261,83.688017,,61.0738
交易时长两年半,-45.647858,52.550721,,0.0
寧作我,-45.663886,40.80056,,0.0
FaheemAhmad,-45.708071,20.952018,,0.0
GGbond猪猪侠,-45.72668,45.72668,,50.0
Mr_Padrini,-45.72991108,51.484618,-9.68915374,55.665
POL1CA,-45.878345,60.602137,,59.0909
牛牛不怕困难,-45.982654,43.118976,,14.2857
执行者,-46.20807971,51.572253,-3.95657569,65.0
Tony_TraderNo1,-46.352804,57.408802,,72.7273
歡迎踏進八奇思考領域的第一步,-46.43344495,48.860368,-0.71284686,49.7238
areyouin,-46.545533,90.530872,,100.0
FikratTrades,-46.55006592,69.593237,3.60906086,46.0
SvichkoSlav,-46.58982595,76.8123,1.0404545,47.8873
louislee111123,-46.65598678,55.365002,-0.26084893,35.2201
YiCi,-46.663437,57.841757,,0.0
关关难过关关过,-46.697263,65.811089,,72.7273
Elvin_Rap,-46.72548267,48.616721,-2.80966805,86.3636
TraderJaso,-46.7614151,48.522152,1.5425351,55.1282
NB55555,-46.81825333,47.093851,-7.148443,31.7757
小鸡大作战,-46.827429,51.773078,,34.7826
Tanguco,-46.884033,47.112073,,40.0
theVON,-46.996096,49.384334,,57.1429
Crypto_Nerd_Noor,-47.309396,25.303812,,71.4286
GPT策略交易,-47.40893346,56.239803,-3.58555704,32.7731
大乘,-47.503396,62.000398,,37.931
RelativityFund,-47.555756,68.301112,,0.0
huaxinfutong,-47.560545,47.864166,,50.0
Waly_B,-47.560817,81.26919,,67.5439
VortexMaster,-47.604391,83.181697,,71.4286
William-Gan,-47.6123759,53.794969,-1.11941278,49.5283
btc2Million,-47.72657475,61.814861,0.60076778,13.0435
Hussainaljabbar,-47.855212,57.608935,,82.0225
wing羽,-47.87747523,79.587642,0.03509017,46.4286
鬼谷进士,-47.891439,63.477128,,57.1429
goal-of-the-rat-race,-47.97879632,72.00261,-3.14028357,65.625
ShahidurRehman,-48.00599995,71.95834,-1.55464088,58.8235
寻宝机器人,-48.059251,72.965988,,51.7241
区块狂人,-48.127575,39.840357,,0.0
九月韭,-48.14107678,63.76642,1.07657806,47.619
疯子队长,-48.144509,41.521064,,0.0
起风了rich,-48.273081,51.425467,,50.0
张张张tia正安02,-48.29046335,51.481092,-1.8385705,57.1429
Cocakoala,-48.32998923,58.092558,-3.4948837,0.0
庄家的尾巴,-48.48541711,69.255266,-2.96403067,39.2857
ST48L3_PR0FIT,-48.818199,51.484666,,89.4737
MMProfessionalTrader,-48.902635,65.167685,,70.2703
牛快来啊,-49.016896,85.723057,,56.5217
炒饼养家222,-49.044996,64.974393,,33.3333
做个俗人咯,-49.12689843,76.12346,-1.90520887,44.7761
Kefo_Lovelyz,-49.1334939,63.620741,-0.45985995,5.8824
Ninja_invest,-49.364404,100.0,,59.0909
zxhy189,-49.46144326,69.337557,-0.2262645,57.1429
Souschef,-49.59084274,69.100177,-0.65780543,36.3636
Lhy的黄老师,-49.69941329,66.281679,4.26124157,31.8841
台北龍哥_TaipeiDragonBro,-49.856021,3.3544103,,84.8485
盧老師帶你上天堂,-49.94042656,81.935417,1.13118051,91.6667
Something哥,-50.03573613,50.035736,-2.78384278,0.0
Karson凯胜,-50.16699,54.72609,,55.5556
NonFungibleTim,-50.376903,84.399633,,62.5
Bloomberger,-50.38269673,68.252838,-1.3214778,57.8947
