nickname,roi,mdd,sharpRatio,winRate,tradingDays
UpUpUpUpUpUp,67.65435888,48.92583,2.12425343,53.8462,97
Zoltarr,67.64988905,25.989533,5.30248964,31.1111,37
CryptoNifeCatch,67.46617719,7.3054934,8.88690169,82.5905,110
wzly,67.4375016,11.146618,9.85644781,48.1818,33
AbuCat,67.382676,7.2162146,,33.3333,8
M5tRadER,67.326204,5.3846476,,100.0,9
下雪不打伞,67.12822827,56.640623,3.88666604,76.5957,60
CryptoSkyRocket,66.978947,2.5953847,,87.5,6
水龙果,66.747372,12.619098,,82.3529,8
100WW,66.263255,49.029203,3.9608315,67.7686,95
带兄弟们搞个100万,66.25286,43.135763,,45.098,27
qianask,66.158394,5.5376152,,100.0,17
Magic_Algo,66.15407275,9.9494717,8.36642242,99.3682,124
ZeroToMax,65.786796,14.23457,,83.6066,11
Falcon1515,65.73478584,20.377395,1.67408924,86.2069,88
Lilium_D,65.7243,4.1874353,,91.5493,21
YokaiSwap,65.719991,51.958611,,86.3636,17
CryptoYJ,65.68276609,43.801353,3.52124117,77.5701,35
RICHGURU,65.60529408,10.785646,5.46708724,98.0479,111
ABGK,65.49152079,26.326757,,58.0,28
Batman_Trading,65.369245,14.553096,,96.0452,20
nktrade20,65.360876,18.490245,,88.2353,24
韭菜花1,65.330324,40.017376,,90.9091,20
MediciFamily,65.322247,12.939888,,55.5556,11
JWord777,65.294792,7.4035382,,89.0511,5
Banker_,65.2546392,51.83811,3.05795274,90.9091,42
最稳定,65.16562398,26.588058,0.62870928,71.4286,111
Chebz,65.09822051,71.235133,2.95415713,76.4706,66
拿回属于我的一切,65.048273,48.987131,,60.0,14
TonyMao,65.038106,58.041176,,26.087,7
_MrChick_,64.958973,69.241511,0.32675951,58.9041,76
LicenceEA,64.69535923,20.116134,6.60296619,86.0238,30
Chart_gosu,64.23272287,40.823963,3.9747179,0.0,108
稳稳的盈利,64.13032279,56.967142,2.26682634,53.125,84
Market-Hunter,64.10367606,1.4500818,7.83453979,78.2266,85
Sonadora,63.98258678,66.893432,1.82297587,55.2795,92
王哥哥呀,63.70711133,23.980669,2.56154657,60.0,192
HayyraN,63.55078,1.7869765,,64.7059,6
MultiKnife,63.42386531,10.521249,5.86832063,76.6129,77
Actavio,63.41415988,12.293571,7.8092225,99.0318,61
Lausanne-洛桑,63.243483,36.167026,,42.8571,13
进击的刘大壮,63.181607,8.4343202,,92.6829,13
Goptrade,63.065859,0.0,,90.0,3
Konsorindo,63.05704693,15.249051,0.46768519,78.6885,120
BullMasterPRO,62.95276552,14.700375,3.56675033,99.8716,79
Can1m,62.84697104,45.323724,3.10515605,29.4118,85
The_CryptoPanda,62.81666666,25.548603,5.34155363,88.5965,57
鲁班卖馍,62.359581,1.7985064,,50.0,5
P4ProviderClub,62.31332384,11.446568,2.6937607,100.0,113
Drifesoul,62.133762,60.760772,,84.2105,7
HaiDang999,61.873937,0.65988879,,97.7778,10
x_Blue,61.8172241,5.6469359,6.28955204,75.6033,137
赚点奶粉钱,61.67979547,49.506657,4.17223851,73.3333,39
Rostyslav5010,61.585531,27.634858,,91.6667,10
dkmoon798,61.451362,2.1362806,,100.0,3
TornadoFX_CFD,61.361076,39.0713,,94.8718,27
韭菜根57,61.253069,29.04892,,18.75,5
戒贪,61.197275,45.677849,,95.1673,22
老王只玩索拉那,61.00288393,46.346034,2.03254409,56.25,103
带单养家,60.929264,9.6979916,,93.5897,28
1783CLUB,60.75484712,27.731952,2.39639063,80.0,117
Pashtu,60.730835,0.0,,71.4286,0
Sheyx_trade_7200,60.673145,2.1825106,,97.7401,12
零崎人识,60.457432,0.0,,79.4872,5
SeaSee对冲基金,60.37633128,32.504048,3.06161373,94.7368,116
HellDown,60.343866,11.04672,,50.0,28
漠南无王庭,60.298274,4.5591588,,89.6471,16
Rdhello,60.076195,54.519979,,95.6835,27
暗夜精灵-狗狗币上月球,59.843316,0.0,,46.1538,6
肥仔慢慢来,59.75953,19.719316,,50.0,7
紫微斗数_易经预测,59.58834667,30.550493,4.896943,64.2857,46
1000u挑战1000倍,59.562655,14.298798,,80.9524,7
985退学炒币,59.367448,16.076487,,96.4286,21
Money-Chain,59.198958,16.979716,,94.4444,5
从小就稳健,59.01077743,29.213651,3.43694304,87.7551,73
TBG88,58.931864,64.312906,,82.716,27
JPU1913,58.931729,19.489635,,99.2308,7
MCS-TRade,58.734402,6.9028887,,94.1176,10
MarketMaker101,58.66040999,18.724858,3.84865442,77.0492,64
easy10xx,58.510539,23.242986,,93.5484,12
Geminno1491,58.39944934,27.753409,4.49877296,85.7143,31
巴菲泰,58.355597,50.861715,,92.3077,20
VOIcapital,58.257103,36.172172,,77.7778,18
Maloz,58.20142477,8.1450259,4.9659961,99.423,98
MGU3536,58.17227,46.200964,,92.2717,27
DiamondHand07,57.90443158,20.136643,3.73200764,67.7419,45
空空稳健玩,57.821474,14.635004,,50.0,13
chen_studio,57.806607,0.0,,100.0,2
BitStar_TradeStudio,57.78386414,45.512607,,51.3514,29
KriptoMessi10,57.5766657,1.2560605,1.36813391,94.4444,119
Ginkgo_Partners,57.5586941,20.009883,2.39959849,95.1613,99
RIOSE_DCA,57.51743204,0.81103038,2.91132341,99.1071,58
Maine-Coon,57.51159773,8.6963486,9.14739433,86.2921,34
KotTradingClub,57.2323101,6.3091006,9.17568881,86.5471,68
BritCat,57.19743927,8.6935276,9.21334472,86.1678,34
oniijiang,57.171303,51.510441,,86.7052,18
杭州阿宝,57.159874,0.0,,85.7143,2
elonmusks,57.129919,24.82554,,73.913,9
TRUST_AI,57.124754,8.3729832,,84.0476,28
稳稳的幸福呀,57.10035427,64.821753,2.89464305,97.4359,35
Aanuj07,57.022366,26.109784,,69.4444,27
Soi_Gia_Crypto,56.89997742,1.3950332,4.35855862,86.9565,106
0xjuly,56.89160667,13.293965,4.8571624,93.4783,115
Mercury_Trading_KC,56.769534,3.3635368,,61.5385,4
IceBT,56.702475,7.7326317,,63.6364,9
TradeEngine,56.65489258,13.976883,4.80269166,79.7153,89
大大大大大大的,56.519782,10.450901,,72.2222,22
BanhMyVN,56.493623,28.522081,,47.3684,8
KushBitx,56.46233177,22.750969,2.93813879,100.0,172
Grooliant,56.370675,5.5743361,,94.5026,18
Crypto797979,56.058483,0.0,,95.4545,5
JOHNPAUL_88,56.04484022,37.021199,3.98810874,97.7685,122
profitable-trade,56.03432053,3.9580783,1.52505002,87.931,96
White_product,56.001965,17.588138,,71.4286,27
BNB永远的神,55.886846,6.7503995,,80.0,20
AI_Magic,55.84462646,3.7740438,11.29954275,99.4982,31
DiamondTrader9999,55.76707018,16.115683,2.96150394,50.0,36
TheBtcTrader,55.680883,1.2936091,,80.0,2
CC_Dr_Coin,55.55009764,18.867092,2.86591254,85.3731,87
Allinbn,55.54508,30.550466,,50.0,9
Trader_Eric,55.438144,0.65076772,,88.0,8
蚂蚁量化,55.393917,0.75707884,,100.0,3
Best_Choice_AI,55.392703,24.668781,3.07442912,97.7061,77
Demi_Dimaro,55.3918578,39.689325,1.66282565,83.3333,116
jxc-gogogo,55.391379,0.0,,70.0,0
0xmarch,55.35546932,28.767619,1.95519058,57.8947,38
ahmet-ts,55.22729407,17.326794,5.08067193,82.963,41
东方甄选量化,55.19105754,60.010988,3.00670204,94.6953,73
AMaster7,55.16112984,15.105907,6.30226302,93.5484,110
疯子啊,55.08147989,10.570163,3.18131279,55.5556,206
burkantfreeg,55.077588,23.662642,,38.6364,6
manicptlowrisk,55.00459348,5.6515309,7.64439812,99.7188,119
阳光幸运快乐boy,54.962016,33.031871,,82.7273,12
万三哥,54.954262,39.060936,,40.0,3
comet,54.87097329,65.991253,3.00544731,50.0,92
True-Miracle,54.81408524,48.514171,7.80711606,62.6923,51
BlueSwan,54.676466,30.710969,,75.0,26
Fynn966,54.610547,0.0,,100.0,20
卢姥爷,54.291802,7.0054799,,97.1014,5
SeeZee1,54.269733,24.977917,,91.5254,13
TheNestEgg,54.158552,4.2039635,,100.0,17
KateCryptoAI,54.127996,13.846298,,88.8889,26
ZamanTrader777,54.027625,31.514444,,94.4444,18
Building_trust,53.92628205,9.3773633,5.14901523,97.8723,40
solidy,53.882523,0.0,,100.0,5
Jeronimo_Trader,53.83424769,8.1473162,3.86319933,99.6098,137
fetih34,53.6535105,19.165295,5.03194344,74.0,56
lii风筝不断线,53.471829,38.244094,,96.0,11
Rola67,53.281315,4.5598682,,95.6989,15
Anthony1kB,53.27525929,24.984071,3.28908023,66.6667,61
天天赚日日赚,53.22698055,26.218267,3.91175292,98.3333,56
东八区临时工,53.146273,20.065743,,50.0,1
atm机子,53.003401,19.655903,,45.4545,3
追高就是抄底,52.93030375,17.430018,5.17724732,40.4762,85
Chiksan_01,52.88780048,7.9913081,8.74277958,94.0699,62
Elixier_VM_Trade,52.785535,38.777887,,60.2151,29
放長線釣大魚,52.662541,42.943685,,60.0,9
Pepekamikaze,52.413236,56.798682,,42.6829,25
送你一朵冰糖花,52.334111,6.9792974,,72.7273,6
ScrapperMaster,52.060119,0.0,,100.0,5
Flow-X,52.031869,9.856938,,100.0,7
Anonymous-User-1afcd,51.9946038,48.073686,2.27633537,2.9412,90
GoldenGoose_Over999U,51.87609081,22.867088,4.93459852,97.7654,44
五缘资本,51.85932847,20.111792,,42.5,30
AiGoksu,51.85696312,23.809983,2.78353972,71.5736,70
Kimivictory,51.833039,41.753451,,100.0,8
Btc2c,51.810604,18.677727,2.62332089,54.9708,113
Savior13,51.757686,14.277017,,0.0,21
环悦兴茂资本,51.58773268,66.730183,0.7823418,54.5455,49
今天打老虎,51.548062,35.305832,,37.5,16
Crypto-CT,51.45570257,68.483613,1.32536648,50.0,79
直播亏钱,51.318513,44.350138,,40.0,11
Ranawaqar096,51.201266,32.543017,,95.6731,21
冯唐yy,51.17302234,26.03919,1.75891785,69.2308,93
wYke,51.087263,20.485342,,87.5,7
Biglong2024,51.0005647,77.820852,2.04277645,73.9394,150
the-Emperor-,50.95239983,55.217568,0.71111306,50.0,110
Rpb1987,50.9022832,49.385498,0.91728148,95.6522,104
试错者,50.899934,27.898274,,88.2353,11
NEWAF,50.844483,0.0,,92.3077,4
AIAlpha,50.7659095,23.311893,4.29648287,96.7265,151
the_Quant,50.75001669,23.507801,2.0480862,75.5556,71
稳健超人,50.683955,0.0,,40.0,1
10_percent,50.677386,0.35383376,,100.0,15
Long13,50.537156,53.010609,,64.4068,16
RyoDontFomo,50.402645,17.254951,,94.1176,7
Set_Key,50.39970503,52.791119,1.18119311,14.7059,104
Fullong_ssibal,50.3987184,5.4654744,4.56430917,83.3333,63
J8发财哥吊炸天交易员炼游小王子,50.380433,1.1921421,,0.0,9
krack007,50.263952,21.736542,,87.0968,26
M-188,50.054792,8.0494299,,85.7143,25
Buyer777,50.019261,100.0,-2.47351708,99.2701,84
RM_BBO,50.00277388,33.710371,2.67052282,71.1039,72
摩若斯德,49.97205,6.3142935,,97.0181,23
高瓴资本交易,49.940113,54.817017,2.66626061,81.0526,110
Trading_Zark,49.830346,19.951413,,96.7153,27
美女爱炒币,49.7978377,5.0043431,0.02668961,100.0,107
0xsept,49.77294717,23.638165,2.03719554,79.7872,219
-BATUR-,49.75740077,5.6538371,7.05390453,99.0099,60
三上来了,49.69017464,31.303815,5.16089108,56.8233,54
Cashgpt,49.47043373,19.247703,0.37567342,89.4737,103
VG量化,49.40160854,7.940416,4.56025503,71.9599,109
大钦量化之路,49.23551555,6.2864644,3.43830759,99.4766,93
求稳不求快,49.22789,0.0,,97.8723,4
adrenalinprod,49.19674329,47.296687,1.36070988,45.2381,82
CoinBrave,49.16778215,18.464059,3.40191851,50.0,47
pclaw,48.99075632,22.164189,2.84799185,100.0,78
不爆仓就暴富,48.774885,0.0,,33.3333,2
ANDY多元幣種爆擊,48.75273986,28.337313,3.6836405,58.3333,79
王阳明心学,48.742138,31.125319,,66.6667,5
LawyerTR4281,48.65430755,9.6673525,2.33839032,76.9231,112
大冒险家QVQ,48.56739288,73.855372,3.71034289,75.9494,37
星际迷航StarTrek,48.54427476,23.127087,1.99157526,38.9049,99
theschool,48.52729593,47.573362,3.49742048,93.8272,96
SW3_10000_USDT_min,48.45958088,67.691277,3.88549014,66.6667,34
Aborayed,48.392049,54.038597,,45.8333,8
CRYPTO_X9,48.341048,16.921021,,79.1667,23
BullBearTrades,48.33335416,12.270059,3.78452481,39.0625,32
币圈韩湘子Tao,48.285433,22.677774,,44.186,18
erezgm,48.285304,53.370374,,76.1905,20
番茄土豆,48.2464036,28.46023,2.44805285,26.6667,31
rorogg,48.243362,16.64902,,42.8571,28
Yu4n,48.24000614,14.692099,6.20335128,84.4444,46
King-of-Candles-HR,48.152689,4.23132,,95.3162,10
Cruiser365,48.14769665,34.522552,5.06661287,70.2128,129
GridMaster,48.04744553,6.0761401,8.17186296,99.6817,49
skysailor,48.02422032,30.005699,2.68628784,64.7059,92
比特克拉克,48.02239233,89.673358,2.92413177,77.7778,113
祿Luki,47.986821,37.227138,,92.8571,21
捡尸队长,47.944386,0.0,,82.8571,4
Eliz_MoneyKing,47.80266233,0.06442357,2.25355126,70.2128,50
B07I1T,47.72418014,52.198116,2.44572349,0.0,115
mumu33,47.681644,25.429927,,80.0,27
山巅资本,47.635572,4.4485679,,71.4286,15
珠穆,47.45961236,39.141642,4.00709589,80.2469,100
muaf100,47.449259,6.8169409,,76.9231,8
Furina_de_Fontaine,47.36536387,1.4965539,7.8209268,99.5728,93
Patito7777,47.352229,36.37121,,0.0,28
360麦兜,47.15577433,70.189213,2.2219983,68.4211,217
剝頭皮,46.984092,33.747533,,68.3258,6
AI-Auto-Trading,46.8952057,43.896518,2.33040691,98.8496,69
One-man-ARMY,46.827621,41.279406,,66.6667,23
Bitersky,46.7836387,6.1870024,0.91522485,75.2577,100
MightyDegen,46.74512449,20.688006,3.20556629,96.1905,110
百倍百倍,46.73165355,28.984072,4.09508116,70.5882,113
MASTER_trade_BTC,46.71877807,25.655407,5.4124881,50.0,70
shunami_waves,46.65406974,54.871505,2.88816804,96.8379,37
MOONLIGHT678,46.477738,16.802368,,72.9167,7
CheezuCheese,46.44720195,52.296529,3.45346344,89.115,47
Dr_Darsh,46.338834,52.073241,,88.9952,25
BinhBoo,46.319716,0.0,,69.2308,8
明天打酱油,46.16698,21.613664,,40.0,4
Dhom15,46.0055911,45.776881,1.92479955,84.6154,87
ianone,45.881544,24.439977,,88.6957,28
MasterSoy,45.87464541,35.144051,3.88571845,80.5479,109
T-3DG,45.78244347,20.763369,0.33255364,77.2727,92
DungHN_HD,45.612314,0.0,,0.0,0
Jamona,45.467697,100.0,,64.3478,22
RamenChart,45.364857,36.964404,,96.875,20
Alpha_Lion,45.361532,0.0,,0.0,0
Discordian,45.30752237,41.976797,4.65612129,93.2735,42
何惑今凡,45.1917593,29.552591,,88.0,28
HJ量化,45.12859772,40.623241,2.4883133,81.2933,80
比特币的秘密,44.964216,0.0,,100.0,9
Experienced19,44.93096105,58.410244,0.61536405,88.9908,52
猴哥2024,44.884943,0.0,,96.2963,4
青TsingXBT,44.65995208,20.222594,3.27799536,66.6667,119
win飞龙在天,44.53629,35.503242,,81.0811,23
President_LD,44.527966,0.0,,0.0,0
VClub-Resory,44.4670294,50.155101,4.45134818,43.8095,169
AGAMEMN0N,44.43888033,5.5442973,8.72378621,99.7149,33
阿秀阿秀,44.266238,100.0,,0.0,12
TixPy,44.18870601,47.751529,3.48647617,84.8889,37
Wise_Daddy,44.14492628,59.187333,-0.26343471,94.0476,83
Hummingbirdkero,44.096191,10.464068,,70.0,9
noblues,43.957162,0.0,,90.0,8
Finance_Dr,43.827955,8.3908779,,85.7143,7
万象更新OL,43.783424,2.1689032,,89.2644,16
Atifmh,43.6808887,40.748047,1.23013912,62.5,128
Poti-1,43.43510221,17.425155,5.32208813,71.7391,117
BitGame,43.39360825,0.59970277,7.59989952,99.7081,85
poseadion,43.321726,0.0,,81.8182,1
幺鸡,43.28389704,50.940804,2.10347977,37.8788,129
Alooooord,43.27995163,3.2301649,9.0507982,93.3333,46
CryptoCycle100X,43.23286351,9.1548163,4.27023239,73.3333,69
Kuyudibi34,43.19186833,41.676487,,33.3333,35
永赚机器人量化策略,43.17351737,33.715127,3.3162074,94.7712,33
KINGPIN117,43.102129,9.3811756,,100.0,8
Iamkim33,43.0212308,48.453198,2.38819828,91.7526,37
Yision,43.012473,3.7430395,,92.8571,9
Dorian_Nakamoto,42.951697,21.801162,,74.8092,13
KevenTheTrader,42.815167,5.1053183,,65.625,7
From1kto100k,42.80133763,37.66829,,89.4737,30
MPVIP-Ethan,42.616945,30.735709,,50.0,13
Copy2me,42.344131,24.053569,,88.75,23
QTR22STAR3,42.282371,12.958564,,80.198,19
掘金师,42.219321,34.91854,,50.0,12
ScoSky_eth,42.196168,100.0,-0.64792943,55.5556,54
0xElixir,42.1728999,6.029405,8.8712988,99.4632,84
市場阿丞,42.084236,38.706701,,20.0,29
AI_BotTrading,42.0797679,16.250788,3.89566965,91.4894,110
渤涩沌,41.92068748,15.028267,3.06530138,89.1892,101
素年锦时,41.903199,0.0,,100.0,4
冰糖陈,41.88082838,27.968874,1.87322211,100.0,218
理念帝,41.85766228,52.227992,5.5838408,98.3871,50
Kalz_fx,41.67246619,14.168908,1.94595155,38.4615,38
2K-to-100K,41.59732,37.077321,,58.3333,27
LLLLLLLL_,41.537416,8.1995888,,87.5,9
約翰史密斯,41.51600527,39.51112,3.88512633,0.0,34
Awmmm,41.48974255,29.102496,4.39735087,45.098,83
slowNstdyWnDRace,41.45557394,34.674378,2.00267906,66.6667,46
三尺财富,41.39426857,52.595593,1.90311006,53.4091,56
Compoundstable,41.38135889,34.46988,,73.6842,28
Kevin_PX,41.12032249,15.482715,6.67704766,83.8889,37
Kartal_CT,41.110721,55.464662,,64.7059,27
Andresparcero,41.04031739,36.884227,1.61615312,64.8649,154
Ualberta,41.01901507,11.913695,5.03575298,92.4303,39
BTC_cat,40.985211,55.402197,0.34652554,54.5455,96
JamesToSky,40.983449,4.1615073,,100.0,6
Trading-is-easy,40.857046,13.051296,,96.1538,20
NikKo-,40.82074288,2.0933727,6.69453917,78.0142,120
鑫盛合约,40.816187,1.9941186,,100.0,6
Fleshandbones,40.79208668,29.402544,-0.89917992,0.0,55
RICHGURU_JR,40.53683512,12.027747,1.41521742,96.8254,125
Best_Choice_AI_,40.44011357,44.788141,,97.7324,30
For_LD,40.39727287,1.996623,14.58753431,87.1194,30
Tk-Network,40.377708,4.0831864,,40.0,2
高级K交易员,40.16492573,29.579512,3.68427309,76.4228,109
A-n-o-n-y-m-o-u-s-,40.15513799,52.630671,2.40830909,97.1047,146
sisyphean-rock,40.06798942,15.873654,,98.2877,29
Bantaam,39.86540309,14.316396,5.88810957,82.6923,137
Chokrikiller,39.862118,8.9780528,,67.033,25
Profitable_calm,39.754697,0.0,,88.8889,0
只求稳,39.71337104,8.3529504,-0.3576865,96.3636,71
HNF35,39.650276,44.641945,,92.8889,18
Satoshi_Will,39.64700728,10.97245,-0.7936603,62.5,108
失情,39.63591227,74.703875,,72.0,30
短线交易员,39.53223522,56.771728,2.89293015,84.6154,46
Kelas_Umum_Dan_Bebas,39.51468958,43.157287,3.71698725,95.8115,37
王庭战法,39.410589,13.580441,,91.423,19
AdroitBTC,39.225589,19.428608,,77.551,24
Dr--Money,39.212346,0.0,,81.25,3
crypto_olympia,39.152614,22.975473,,71.4286,18
Scalping_machine,39.05735766,56.483842,3.86112145,88.8889,33
每天赚钱像喝水,39.048476,2.378816,,100.0,19
Tradesignals,38.98777898,46.622859,5.03597865,92.1569,54
TrendWinner,38.83213669,46.363465,2.49176342,58.3333,204
文丝不动,38.80090157,39.239315,,64.0,29
香港陈冠希,38.695181,19.618525,,0.0,4
KokopelliTR,38.6665545,42.587573,3.87873774,75.0,34
GALAUA,38.63818533,19.91582,3.6961963,78.6928,102
薩爾瓦多共和國,38.500166,6.2993399,,62.963,3
Alpha_Reap_Hedge,38.457105,0.0,,50.0,0
VT-巴吠,38.368467,0.0,,83.3333,1
叠仓投资,38.30248383,22.945892,3.83610908,100.0,43
Meditation_Guru,38.22568134,13.821236,3.8146577,55.5556,73
Dawson-Dino,38.066796,0.0,,100.0,0
Pentagon_Trader,38.05852622,20.798449,2.17359315,80.6656,132
汕头量化哥,38.00283685,66.463141,-0.3556634,0.0,186
Berenxxx,37.8768314,16.717992,5.44611291,71.1111,40
RODEOTRADER,37.873949,52.291535,,50.0,23
Dubai_Trader007,37.821443,50.034447,,100.0,15
SlimShadyBi_Nance,37.57747137,29.093973,-1.57877519,47.3684,57
KocMo85,37.4486605,19.897025,4.27304148,79.8438,101
Rhodes22,37.39687588,18.53515,3.47773363,82.3961,61
Kayumanis,37.31269411,14.371332,2.79336207,86.2069,104
ImSteady,37.31250335,38.276884,2.5474962,94.2029,38
N0tgod,37.28005381,32.97395,2.71644542,66.6667,61
Zn93,37.122004,29.816535,,51.4706,8
Tahiri,37.08903861,44.984716,6.855821,0.0,47
丨日暮途远丨,37.084135,0.0,,94.4444,0
莱茵小镇,37.064931,27.753882,,66.6667,6
Deep-Trader,37.06483441,16.66553,4.55641379,97.6285,32
index_口味王,37.049448,13.183667,,46.875,27
小五千,37.044893,0.0,,82.3529,6
ROSE_VVIP,37.0307128,7.267651,3.30500835,98.2262,111
HabbeTrade,36.980953,0.0,,50.0,1
Algo_TR,36.93208854,20.706475,5.40168429,95.3826,71
YosufWang,36.864397,11.171109,,57.1429,13
Longkk8,36.777022,14.986076,,88.2979,14
蒙声发财998,36.768883,67.98044,7.36183213,52.6316,30
静宅,36.72368626,4.3809274,5.51208826,60.6061,130
Stallone2222,36.65073727,20.334763,4.98221973,78.7484,105
1toTrillion,36.64828032,6.498653,6.67047241,99.2636,123
多多的春天,36.644218,0.0,,85.1852,1
COINZOA,36.64174499,14.053933,4.42614971,92.8571,111
alidxb100,36.62437452,50.723975,2.18755935,92.8571,98
9BUSD,36.58478044,24.069582,4.05062903,88.5714,43
Capital_Driver,36.295485,0.0,,0.0,0
BTCRYPTOs,36.247447,36.282834,,32.1429,8
yangweili,36.23435544,0.0,3.95380122,78.803,120
10U战神业绩说话,36.184753,98.784669,2.71583616,90.7895,41
Dhoni_7,36.16484637,26.569823,0.73940548,89.3855,41
交易员神奇哥,36.096042,52.170149,,42.8571,11
AI-Dog,36.09271379,13.181514,6.54617534,92.6316,63
SriLakshmijoy,36.045608,25.618575,,85.7143,10
渺小的王者,35.88112251,57.106175,,99.2126,28
张元清,35.878264,0.65668464,,64.2857,2
Lonny_lucky,35.86613571,42.593938,2.53994456,41.6667,217
print_usdt,35.80143407,41.847193,1.32288691,90.0,94
Kaidoooo,35.785181,5.3353513,,66.6667,0
James-AI-Trading,35.72275717,11.934662,6.5994851,92.9373,61
呆呆喵,35.717087,45.149629,,76.9231,15
LYC_SK,35.61646502,28.428309,2.77891343,96.5253,58
poo00ooq,35.597991,22.401167,,37.5,19
蓝泡泡翻车鱼,35.57737466,55.26315,2.63997461,48.8889,34
Brave_niuniu_2,35.465797,15.712273,,70.1987,20
EkoG,35.37293,0.0,,66.6667,3
Anonymous-User-972b3,35.17469948,60.231758,3.02412769,57.1429,142
Bionic-Risky,35.14608185,59.887203,2.35970413,70.5357,76
BuoyantCorp,35.10652233,32.962408,2.96622994,41.9355,179
tamerguner,35.058592,0.0,,9.375,2
Boss-trader-2016,35.01588774,14.131572,2.56952105,68.0,93
Berry999,35.012139,8.5236425,,100.0,21
BTC_eater,34.81035799,27.72214,2.33620218,54.902,41
HafizeBot,34.7875408,57.224856,2.81754639,91.8635,37
请问翻倍要多久,34.770311,58.181417,,5.8824,23
百倍百倍小宝贝,34.666594,62.956491,,89.7436,27
彼岸的猫,34.621432,9.4135449,,61.5385,10
zimotsang,34.60361287,0.0,0.93410915,90.0,88
SaiGonCrypto,34.59565766,20.661952,4.24438398,95.6989,75
币圈一个墙头草,34.566948,1.0099804,,85.7143,6
Anhdang03,34.546351,1.2014089,,82.1429,8
ScalperPanda,34.513961,6.6483217,,92.7273,7
Devalerim,34.47928455,46.019719,1.8682597,60.8696,38
Mdthoughts,34.44916506,59.213617,1.14926159,87.0482,73
