nickname,roi,mdd,sharpRatio,winRate
轻易不出手,105.807444,0.0,,72.7273
PhiLongTaiThien,105.745276,41.401301,3.73515752,82.3529
InverseNinja,105.72664312,61.640686,1.95337147,85.7143
Katylis,105.632472,8.9187375,7.78341659,88.3495
hiro-bnb,105.55613,30.356562,,50.0
Slow_And_Steady_Wins,104.937404,65.443366,2.98381016,74.7159
LawyerTR4281,104.58398936,40.243009,2.42822035,77.2727
稳稳的盈利,104.490523,56.967142,2.41369733,61.194
Mai_Duyen_Idol,104.24167551,30.93122,3.92877011,99.1922
dreameBNB,104.125166,3.8334104,,44.4444
带单幸运召唤师,104.06075,0.22983527,,96.748
Dinamond_Z,103.989558,0.0,,50.0
Sababa007,103.257967,24.271417,,58.3333
VG量化,103.00841987,13.089074,4.62065923,70.5069
Market-Hunter,102.250798,15.511948,7.78359953,77.3523
Furina_de_Fontaine,102.21274141,8.7929691,7.8049482,99.605
CC_Dr_Coin,102.101727,41.771873,2.86073585,92.3246
赚点奶粉钱,101.788629,49.506657,4.32195521,69.1057
CrystalTABS,101.63696496,79.139224,3.14532979,81.8182
财神爷爷888,101.610859,0.63287094,,90.566
TrendWinner,101.58746308,46.363465,2.61211575,48.7179
稳稳胜,101.189119,42.947694,2.88869662,91.358
GoldenGoose_Over999U,100.189342,23.45212,4.82400236,97.5432
QanonGT,100.05483435,63.671139,2.33612954,69.493
x2King,100.00655432,45.687616,2.95718016,31.4286
西方甄选量化,99.77493577,45.356196,2.7260251,87.4636
剝頭皮,99.632514,23.894966,,66.9811
JustTechnical,99.48841616,10.500614,4.67574727,52.6104
比特天花板-赚钱机器,99.35958816,55.224416,1.938765,94.2857
-BEDO-,99.136395,24.737353,,91.6667
Haxnoofficials,99.022456,2.4228469,,100.0
thaieibvn,98.886995,29.616293,,50.0
小龟快跑1,98.476821,0.0,,75.0
ThanhleGTA,98.2916502,67.95237,3.29205331,85.6061
AI_BotTrading,98.23201963,16.348081,3.94878196,93.3333
带刺玫瑰,98.191754,18.859593,,69.2661
ChiliPeak,98.039888,36.649157,2.89111118,95.1807
Roger_yr,97.897255,13.131219,,97.4244
GODEXSAMAWAR,97.60803668,45.332418,3.03918829,41.5385
短线交易员,97.578185,56.771728,3.22567999,85.7143
哈个咋,97.358754,59.917355,3.47231865,93.4783
0xElixir,97.180793,6.029405,8.84822635,99.5158
xx07xx,97.172746,7.6580491,,69.2308
BitMaster_,97.00624,56.771484,2.76723528,69.0821
LemonTrades,96.93477981,38.585014,2.52591596,95.0
知足常乐666,96.9122816,71.623982,2.3125811,90.4762
SatoshiCoinmaker,96.885003,12.673708,,67.6991
lavvod,96.74171486,34.356955,2.33843851,87.5
Meditation_Guru,96.725367,26.875653,3.87104468,54.386
TixPy,96.626551,47.751529,3.79284338,88.0
MasterSoy,95.85698248,35.144051,3.88325772,79.3103
Xpert-Trader,95.840996,45.419741,,62.069
BigStar5566,95.491125,50.003955,3.66730293,89.9333
小杨肖恩,95.328745,0.0,,70.2703
币安院长,95.258373,38.977423,,99.2248
Metatrade,95.225585,3.7841548,,85.7143
BDN-Bot,95.093749,5.1668768,,98.8235
TulipTrades,95.06393173,14.699724,5.79143861,89.4472
叠仓投资,95.007415,22.945892,3.88127147,100.0
Coin-Master-AI,94.982396,0.0,,63.75
伟哥牛牛,94.728558,13.362792,3.77505739,59.4595
奥迪A8L,94.645945,26.275873,,80.7692
Dcoinclub,94.24616595,58.842416,3.42377988,93.0435
一禅,94.23867,20.193222,5.30687411,77.7778
CEOUA,94.14729,43.554251,,66.6667
makaobank,94.1007818,12.632297,2.32230162,55.5556
James-AI-Trading,93.873869,11.934662,6.5137962,93.6333
COINZOA,93.85683803,14.053933,4.05086711,94.7917
89098,93.77449524,62.300821,2.95397582,96.1977
VTEC-1,93.675202,24.16995,4.26079735,66.0584
BitGame,93.593791,8.2857563,7.59638633,98.576
龙年牛气冲天,93.272672,0.35408825,,0.0
Xheroc,93.16646347,58.664846,3.24633537,73.1132
1toTrillion,93.06909558,11.770091,6.62387382,99.2838
Salahuddin20041,92.77824,15.899956,,100.0
VietNamScalper89,92.73802,40.235667,3.5117662,97.3822
SteadyPath,92.62947433,26.242216,3.95544702,81.5476
UInvest,92.455859,76.432728,2.26868691,73.0769
vimma1,92.42997253,58.703783,2.3782739,77.6316
Ace-Joker,92.357017,64.130731,,68.1818
SaiGonCrypto,91.873615,20.661952,4.26163002,98.5771
9BUSD,91.801318,24.069582,4.3902166,93.4426
WorldCido,91.759917,38.811782,3.08517412,80.0
tolive,91.758002,16.967157,,56.4516
RoninTradingSchool,91.718663,60.789493,3.3740934,95.6522
P4ProviderClub,91.57431878,30.93536,2.67743447,78.0347
楠子,91.562006,8.7101423,,100.0
仓老师,91.392366,1.7604264,,75.0
Fullong_ssibal,91.368201,13.473735,4.4250266,75.0
老王只玩索拉那,90.92307077,46.346034,2.01779753,52.9412
Anonymous-User-972b3,90.83343074,72.098176,3.13117492,75.0
复利镰刀王,90.814156,63.090736,,80.8989
welz101,90.807427,31.430913,2.74180192,21.4286
peterWNG,90.60894823,40.31736,2.89684238,73.4694
1000U博100万U,90.384205,39.483099,2.53449816,57.1429
HJ量化,90.17399,40.623241,2.53123736,90.1249
Criptomarkt,89.968273,19.671001,,97.9167
Doge2024,89.80020126,69.354993,2.95324068,56.4417
trade_obmen,89.112933,3.0384289,,92.3077
Wealth-Master,88.890983,11.075288,,88.1935
天羽7,88.876414,0.0,,0.0
随心O,88.84989684,78.029754,3.86374286,34.1463
Sonadora,88.80577324,66.893432,2.1721071,55.8659
陆生,88.699928,16.352663,,100.0
Bionic-Risky,88.552632,64.364206,2.5039765,73.6559
burkantfreeg,88.540124,2.0394346,,42.4242
nogenco,87.883715,10.960813,4.83670634,88.8889
Zoltarr,87.873354,25.989533,5.87371102,33.3333
Lonny_lucky,87.80174902,82.080688,2.53994456,48.1203
NutanHVaghasiya,87.704915,15.666697,4.21710311,33.3333
Savior1802,87.281983,0.0,,100.0
向U看齐,87.074778,61.052993,,97.619
勇往直前小王子,87.06801749,51.805535,2.57709179,76.3441
Maine-Coon,86.679722,8.6963486,9.21092939,88.3621
稳健投资,86.543437,20.985221,,80.0
一年10倍,86.23399791,40.528321,2.67583762,71.4286
BritCat,85.83324,8.6935276,9.28202423,88.0435
Rai-Trading-group,85.815829,25.316031,,90.2715
willyintino,85.473241,35.722966,2.96418165,93.8144
HafizeBot,85.09094,57.224856,3.16881043,92.7907
SAITUHKAWNG阿杜,85.085211,14.077101,,100.0
没有做空的按键,84.988073,5.2606839,,60.0
Money-Chain,84.678538,2.7500587,,94.4444
涨声一片,84.623846,82.789937,2.43815718,88.6076
Stallone2222,84.46414299,20.334763,4.97472516,75.1319
Alooooord,84.217252,4.9757698,9.14350837,94.4099
MoneyDouble,83.68696574,48.074996,1.30373908,89.0625
种优得优,83.654454,5.163143,,83.9286
Dorian_Nakamoto,83.632179,17.87014,,77.8689
曹哥威武,83.36006653,40.595939,-0.83335885,50.0
Master-Hashan-93,83.35917228,75.685874,2.7937647,95.7447
大额,83.160134,27.525449,,88.8889
MultiKnife,83.142673,10.521249,5.76083328,77.5
大钦量化之路,82.93974541,30.07354,3.45747165,99.2634
Trade-sniper,82.785833,37.14255,2.36180136,88.2353
神剑002,82.717786,3.5374271,,56.6038
Coffee50,82.597228,0.0,,96.2963
Bro要敬畏市场,82.35582,21.683423,,42.8571
CryptoTrader9812,82.273447,7.7182971,,82.1429
INSANELYGIFTED,82.273302,42.653758,2.59681605,88.8889
Knance,82.15267105,18.347192,3.18313827,50.6024
DragonMoneyUpVip,82.127444,6.4362757,,97.2603
A-n-o-n-y-m-o-u-s-,81.93521092,52.630671,2.58865585,97.9592
水草先生,81.838803,24.929636,4.21709989,40.0
萤火,81.679602,36.324106,,73.1405
王阳明心学,81.654633,1.7137732,,63.6364
TradeEngine,81.46153375,13.976883,4.77084866,73.501
Wesfin,81.4202947,47.009874,3.76168283,0.0
Trading-Journey,81.38423832,19.943052,3.2904592,95.5128
姑苏五花肉,81.18785688,42.283178,2.45724464,77.7778
Spaceforcer,81.14641,32.817133,,70.0
一个量化交易员,81.0135846,38.281003,2.64234106,64.5161
BB_god,80.475989,7.92677,,50.0
嗝神,80.31997,24.204062,,85.7143
茶包,80.18792902,46.131696,3.73319363,41.6667
小城故事多,79.97045864,12.940009,4.23064328,78.7879
Berenxxx,79.762789,16.717992,5.08351278,72.1311
shunami_waves,79.713129,54.871505,3.04696343,97.4194
TraderFerdi,79.488212,42.51992,,64.8649
CryptoBot_MKK,79.444504,31.903034,3.17534658,98.4
_MrChick_,79.313461,99.716514,0.45906281,52.1212
LeadTraderVIP,78.720584,32.956292,2.67951621,91.8919
MasterRayn,78.54622736,19.200496,5.42350424,81.9591
ZeroToMax,78.50201,11.40217,,89.4737
GlosterTheCat,78.408752,3.3882011,11.16777307,99.4131
HungryBlackCat,78.399334,25.066839,,78.5714
TradingBotAlpha,78.262497,12.062812,6.40401016,94.4444
互币裂,78.19123342,65.245027,1.83362577,65.0
战士110,77.906637,47.064768,,50.0
马哥哥89590907,77.759455,65.424162,2.3552245,61.0619
我是shr,77.53937614,55.258962,2.60624921,51.6129
P4Provider,77.5067609,36.747155,3.77655754,73.3766
NikKo-,77.42111334,2.0933727,6.75291073,72.5287
LongMonster,77.393712,28.588722,,94.4444
CryptoGenus7,77.305526,12.411611,,88.172
水龙果,77.182613,2.5115434,,82.3529
MediciFamily,77.012083,12.939888,,60.0
linkboy1980,76.699751,34.801134,,75.0
INDICATOR-INVESTOR,76.456326,77.660866,2.80084059,87.5
星际迷航StarTrek,76.09269885,53.398396,2.11518677,38.0302
07Trader-Profitable,76.04596865,87.600004,2.38111328,18.9189
AiGoksu,76.024948,23.809983,2.79139604,76.5432
青TsingXBT,75.78985819,20.222594,3.36003187,49.505
小笼包儿,75.614578,0.0,,70.0
TheAsher,75.532169,61.081518,,87.0968
有如神助,75.51959475,7.6045624,7.85950564,93.8083
TheCannes,75.383048,14.56415,,100.0
nktrade20,75.380702,18.490245,,88.2353
AI自动化交易,75.352684,5.4696705,,90.364
LowRiskAlpha,75.330272,8.6089805,8.11919257,72.9002
Zn93,75.175159,8.8129033,,57.7778
BuoyantCorp,74.6616059,36.513724,2.96622994,48.5714
1000u挑战1000e,74.2911531,27.785408,2.2028859,47.619
遲早都要跟我的單為何不一開始就跟,74.184999,7.080392,,88.0
-BATUR-,74.03319,7.2442294,6.92933683,97.3451
Holocrypter,74.025658,6.301701,4.57235727,60.5463
爆仓一万次,73.727815,1.4917782,,23.8095
TornadoFX_CFD,73.507433,39.0713,,95.6522
PteroisVolitans,73.477237,3.0857255,,46.3878
蜗牛慢跑呀,73.307723,44.009259,2.91462225,72.5
CryptoSkyRocket,73.295054,0.05733354,,91.3043
nteja21,73.195801,22.320445,3.35705692,30.7692
禿頭老爹,72.833465,59.774909,2.08732452,74.9666
MM-11,72.71529,68.660653,2.38519746,72.5
冲动是一只蘑菇,72.47892,26.789753,,48.1481
慢慢来-不急呀,72.437911,93.017756,2.31597651,90.0356
CoinBrave,72.41453,18.464059,3.74703323,80.4348
CHAODOI-AI,72.32210224,40.176819,5.70194195,99.5966
Nebulae,72.266678,4.4137335,,50.0
Bl3r,72.23985,0.0,,89.0909
Geminno1491,72.204709,27.753409,,88.8889
StrongQuant,72.188124,33.716725,,96.9697
赌徒心理,71.932511,11.222033,,75.0
Bionic-Profit-Trades,71.57525,72.227079,2.66432688,70.2128
坡县游泳冠军,71.515672,20.076299,3.4207138,100.0
Crypto_scalp_Penguin,71.35269096,27.721837,3.35419793,98.4606
Kayumanis,71.14794241,14.371332,2.81678402,95.2381
Rdhello,71.037654,54.519979,,95.6522
My-Trades,70.979366,26.537504,4.53055846,94.1176
日富一日啊啊,70.78976826,28.378535,2.7904333,0.0
AbuCat,70.621053,7.2162146,,38.4615
zycparis,70.449686,70.695335,2.7563462,95.8763
反脆弱,70.364318,59.262905,2.7041407,47.8261
币圈轩爸,70.324987,8.0296902,,84.1772
阿隆老闆,70.18081339,42.954718,2.70510915,47.619
湘西,70.011152,0.0,,50.0
爆仓战神,70.002142,30.429745,,77.2727
JustMe49,69.978953,15.998883,,73.6842
Jasmine-88,69.74376737,32.291372,2.7407497,58.3333
马得水fans,69.222794,46.059123,,74.2857
君安资产003,69.196044,51.629752,,97.5
老和尚打單修身養性,69.04734,53.441277,,100.0
超短线天下无双,68.95071472,40.677906,2.91873525,79.6053
T-Cosmos,68.921356,39.846475,3.23002119,74.026
TBG88,68.816632,64.312906,,82.5
the_Quant,68.692596,45.593793,2.28856716,66.1017
肥仔慢慢来,68.562524,19.719316,,50.0
Vaikweb,68.09478638,32.780785,2.41905153,94.1176
HLUAN28796,68.06667339,49.638616,2.19700138,37.1429
MSDubai,67.987192,25.31768,3.43605259,95.4545
Shark_Fund,67.964827,25.993306,3.73028491,80.2632
Styleo,67.83388692,40.506414,2.21266016,50.0
Ksd20p,67.8054562,5.054578,7.38778745,85.5335
SilentSeer,67.769648,11.065973,,73.8397
直播亏钱,67.493928,44.350138,,40.0
Dhom15,67.444805,54.555902,2.06342685,86.0294
Roger_hr,67.287055,85.908583,2.42882453,38.4615
MaitranKt,67.131267,0.0,,100.0
atm机子,66.898935,0.0,,50.0
Mumuyay,66.511768,13.56119,,68.1818
Luay1411,66.411902,74.819918,4.092422,95.3704
Crypto穿越者,66.353568,58.104815,,68.9655
带兄弟们搞个100万,66.25286,43.135763,,45.098
NoMoney_NoLove,66.245108,0.0,2.28348105,100.0
福星高高照,66.191192,18.43849,,96.4286
The_bill_is_paid,66.138581,13.304226,,95.8333
userreviewbot,66.04313436,6.9987622,4.6854411,57.4074
静怡Y,66.015842,44.700659,,89.6552
五气朝元,65.971542,3.1421402,,83.3333
Yukai999,65.890836,21.438927,,69.697
約翰史密斯,65.832076,39.51112,4.13743295,20.8333
大海131419,65.7430063,32.508709,3.47211667,66.9856
幣圈貔貅,65.34795,42.145587,2.58243408,90.625
小狮子绵绵,65.25822717,25.5883,3.71988688,78.2609
Aborayed,65.104364,54.038597,,55.5556
JPU1913,64.989697,19.489635,,97.5806
麻辣鸳鸯锅,64.894334,44.15824,,72.7273
abd0crypt0,64.879862,42.087621,3.11846255,89.3443
Sprints_vns,64.843271,19.311435,3.66561826,66.6667
鲁班卖馍,64.842085,0.0,,66.6667
稳稳的幸福呀,64.54678,64.821753,2.9502309,93.3333
UltrechTorito,64.504065,25.575746,3.28164696,77.2043
BipodVai,64.488483,18.793069,5.63847216,78.4946
Lausanne-洛桑,64.467925,36.167026,,42.8571
时迁,64.446463,12.992794,5.09124394,75.0
Elixier_VM_Trade,64.149951,38.777887,,59.1398
TraderMiroglu,64.109249,34.993384,2.82795976,95.6044
Yu4n,64.041787,14.692099,6.3021862,86.7257
KateCryptoAI,63.988334,13.846298,,88.8889
渺小的王者,63.921786,57.106175,,100.0
White_product,63.41991,17.588138,,88.2353
GTRadar-BULL,63.411959,12.329959,4.87139985,34.9515
ProVision_Capital,63.399134,49.416451,2.85918414,66.6667
Woodrow-Wilson,63.284788,43.108307,2.82674761,35.0598
五缘资本,63.152021,20.111792,,43.2203
YokaiSwap,62.726851,51.958611,,88.0952
Drifesoul,62.133762,60.760772,,84.2105
AI_Magic,62.088522,3.7740438,,99.5158
KokopelliTR,62.05679,42.587573,3.20214901,78.125
LicenceEA,62.055277,20.116134,,85.6802
X01X,62.008455,63.276606,2.7595804,39.2857
lucky甄选量化,62.00006758,5.7806201,3.73332229,75.4053
Savior13,61.949855,4.9447366,,0.0
泽金-榔头,61.875546,44.311793,2.53329496,37.8049
Building_trust,61.794884,13.751512,5.10134166,100.0
GridMaster,61.7814,6.0761401,8.16422983,99.7605
CopyApeCapital,61.776658,6.0762206,8.34024236,96.3787
VIPCRYPTO,61.607451,31.147746,2.28356212,98.1512
VeronicaUA,61.53217255,25.516501,3.30959588,83.414
StrategyCryptoCap,61.42372685,12.682288,7.63505989,98.9811
Momentum-Alchemist,61.406365,26.453807,5.0010748,48.8764
SunnyCapital,61.388824,5.150296,6.36053119,100.0
KocMo85,61.31372643,19.897025,4.18678221,74.4201
VEGROVONN,60.982146,62.59998,2.18244652,68.0
静宅,60.82975386,13.113065,5.30910497,60.4167
Lilium_D,60.792826,4.1874353,,91.4347
oniijiang,60.771345,51.510441,,86.7868
Aanuj07,60.545399,26.109784,,69.4444
FollowMeOutperform,60.533819,0.0,,84.5361
嫩吖-龙头战法,60.351484,27.601788,,100.0
RODEOTRADER,60.228528,52.291535,,49.4118
带单养家,60.22216,9.6979916,,92.3077
何以止忧只有暴富,60.191398,51.897211,3.47887323,84.7826
pclaw,60.152654,22.164189,2.84154162,98.7654
ahmet-ts,59.918825,17.326794,5.20045179,80.1887
Experienced19,59.811224,74.040366,1.09115824,87.9433
Falcon555,59.73658478,18.974007,4.60582085,74.8667
Deep-Trader,59.714406,16.66553,5.95010492,98.2517
Keynatrade,59.658203,54.737588,2.60848069,53.2407
1783CLUB,59.63145607,61.099817,2.52002016,88.8889
HellDown,59.627001,11.04672,,50.0
IceBT,59.469823,4.382863,,68.75
世纪大道,59.31609182,1.5233433,5.4074871,100.0
韭菜花1,59.175498,40.017376,,89.4737
erezgm,59.161764,53.370374,,75.6098
Hala_AlgoTrade,59.099579,38.012346,2.04358829,34.1463
进击的刘大壮,59.087585,8.4343202,,92.3077
RIOSE_DCA,59.028001,0.81103038,2.93667706,99.3837
TheCryptoPapa_88,59.020079,67.157232,2.2707786,88.8412
nuts交易策略员,58.921478,1.0439246,,59.0909
Ploypress,58.884277,16.726335,3.7172969,71.4286
WealthyExile,58.813816,36.193563,3.6993951,46.0
复利投资,58.690926,32.435432,2.53842667,32.1877
easy10xx,58.510539,23.242986,,93.5484
CrypTolitz,58.356586,18.552734,3.80558065,100.0
Zzzz夜之夜,58.303623,11.486855,,33.3333
Ajj马丁格尔,58.278192,26.209806,,30.0
BlueSwan,58.272068,30.710969,,75.0
MGU3536,58.211946,46.200964,,92.2717
Sheyx_trade_7200,58.183181,2.1825106,,98.1818
London-Trade-House,58.174947,15.59021,4.85370217,50.0
RM_BBO,58.147824,33.710371,2.60753112,73.3193
For_LD,57.790131,1.996623,,87.1359
littlebird1,57.675484,23.321771,,69.2308
dkmoon798,57.417239,0.0,,100.0
Hummingbirdkero,57.376267,3.9709736,,71.4286
小資妮妮,57.314304,69.571162,,0.0
MPVIP-Ethan,57.294553,30.735709,,50.0
BanhMyVN,57.269826,28.522081,,44.4444
Batman_Trading,57.269643,14.553096,,96.7262
VOIcapital,57.162653,36.172172,,81.25
埝哉et,57.063825,0.0,,50.0
AlphaTraderXX,56.929912,15.52316,,79.5181
RaphaelZ_Crypto,56.815016,22.240001,2.68266567,64.8649
abenli,56.703079,0.0,,63.3803
币圈韩湘子Tao,56.701367,21.04874,,40.5405
fluxcapacitor,56.590414,27.406825,3.74632378,73.4375
yangweili,56.37778079,0.21444608,3.97081794,77.7778
Traderforxxc,56.334456,67.437774,,32.8
Trading_Zark,56.286094,19.951413,,96.2121
北方甄选量化,56.258179,47.715451,2.04511622,93.0736
krack007,56.19467,21.736542,,87.0968
送你一朵冰糖花,56.114894,4.0765789,,66.6667
冯唐yy,56.09446875,42.917428,1.91793448,63.6364
空空稳健玩,56.072762,14.635004,,50.0
ZamanTrader777,56.067546,31.514444,,94.4444
MightyDegen,55.98130078,27.156333,3.28676744,94.0678
春秋冬夏,55.969998,12.413892,,86.6667
BNB永远的神,55.886846,6.7503995,,80.0
交易员浩天,55.693681,38.052892,3.09667577,54.0
TRUST_AI,55.685448,8.3729832,,85.6061
qqlee,55.46882114,27.590728,2.35971511,75.7143
Allinbn,55.147665,30.550466,,50.0
One-man-ARMY,55.128427,41.279406,,67.4419
Grooliant,55.115139,5.5743361,,93.5829
再爆仓就退圈,54.962306,0.0,,60.0
Ranawaqar096,54.943558,32.543017,,96.1165
N0tgod,54.911866,32.97395,2.73871414,33.3333
Best_Choice_AI,54.883204,39.902432,3.12454479,98.4908
YosufWang,54.784922,11.171109,,33.3333
OMamati,54.693267,59.878006,,75.0
Fynn966,54.610547,0.0,,100.0
Tradelone,54.596762,57.253765,2.18901975,56.6038
985退学炒币,54.419309,16.076487,,98.0392
永赚机器人量化策略,54.273763,33.715127,3.13810336,94.5122
ArbitrageTrader,54.147448,0.59758623,,92.3077
西方臻选量化2,54.078785,56.630051,2.91047842,91.9056
Bantaam,53.95861763,16.676288,5.81945638,74.3961
RamenChart,53.884366,36.964404,,96.875
solidy,53.882523,0.0,,100.0
DiamondHand07,53.853289,20.136643,3.78774944,73.1959
Algo_Hedge,53.851257,21.539968,4.04335446,42.8571
啊喂,53.84854536,32.174368,2.12709475,40.0
CryptoHunter5,53.821903,9.1700609,6.94793307,98.5507
ElonMusk1000,53.768749,45.76767,2.54363871,65.8537
Tiki_Taka1,53.76346856,26.628077,2.8996795,100.0
x404,53.66095469,34.166399,2.40597313,65.3584
AGAMEMN0N,53.562886,5.5442973,8.69535343,99.7189
兵塘血栗-坐杀博徒,53.49525723,37.519077,2.54999316,0.0
Charon卡戎AI量化,53.434114,18.042696,3.81325836,68.1818
Voltungen,53.33716158,43.790879,2.3885192,94.3355
Long_way_to_the_top,53.273932,36.799676,,59.7015
Goptrade,53.155637,0.9147788,,90.0
无视涨跌机器人策略,53.09791512,0.0,3.60083455,98.0769
349小狼,53.045823,17.128343,,53.8462
TheNestEgg,52.924666,4.2039635,,100.0
TheMonaco,52.894837,15.961368,,93.9394
SeeZee1,52.893065,24.977917,,91.3793
Kevin_PX,52.880821,15.482715,6.55215229,88.1356
BTC_cat,52.697366,100.0,0.42817947,87.234
EnaADA,52.645885,33.181247,3.20668442,75.0
Martin-Pro,52.60202491,21.166518,4.84743761,76.0571
FollowForWin,52.516623,40.643662,2.64301197,91.1765
uka7,52.50116385,24.857856,2.01810254,97.9167
JRTraders,52.48314542,8.3666864,3.3997175,88.8889
AI-Auto-Trading,52.427116,43.896518,2.41315029,73.411
procedcal,52.315322,32.975065,,66.6667
kidd策略,52.215577,60.128251,3.0597788,76.9231
Dimetr_89,52.198868,0.95224611,,98.7805
iNH14,52.114878,28.234894,3.44150861,73.4513
薩爾瓦多共和國,52.088148,0.0,,62.5
持续盈利稳中求进,52.046516,27.303267,4.16419741,96.2264
Flow-X,52.031869,9.856938,,100.0
ADA操作,52.00211816,55.152309,2.25860443,70.0
Kimivictory,51.833039,41.753451,,100.0
大大大大大大的,51.758444,10.450901,,72.2222
ABGK,51.609808,25.880097,,56.0
1639-888,51.60414167,51.008455,1.08697061,91.0714
BuyHighSellHigher,51.603009,72.194702,,69.6429
